,x,y,theta,speed
5499,1971.59,3002.2,0.0,30
5500,1971.15,3002.17,0.0,50
5501,1970.71,3002.13,0.0,50
5502,1969.83,3002.07,0.0,50
5503,1969.39,3002.04,0.0,50
5504,1968.95,3002.0,0.0,50
5505,1968.51,3001.97,0.0,50
5506,1968.07,3001.94,0.0,50
5507,1967.63,3001.91,0.0,50
5508,1966.75,3001.85,0.0,50
5509,1966.31,3001.82,0.0,50
5510,1965.86,3001.79,0.0,50
5511,1965.42,3001.76,0.0,50
5512,1964.98,3001.74,0.0,50
5513,1964.54,3001.71,0.0,50
5514,1964.1,3001.68,0.0,50
5515,1963.66,3001.65,0.0,50
5516,1963.22,3001.62,0.0,50
5517,1962.78,3001.59,0.0,50
5518,1962.34,3001.56,0.0,50
5519,1961.9,3001.53,0.0,50
5520,1961.46,3001.51,0.0,50
5521,1961.02,3001.48,0.0,50
5522,1960.13,3001.42,0.0,50
5523,1959.69,3001.4,0.0,50
5524,1959.25,3001.37,0.0,50
5525,1958.81,3001.34,0.0,50
5526,1958.37,3001.32,0.0,50
5527,1957.93,3001.29,0.0,50
5528,1957.49,3001.26,0.0,50
5529,1957.05,3001.24,0.0,50
5530,1956.61,3001.21,0.0,50
5531,1955.73,3001.16,0.0,50
5532,1955.29,3001.14,0.0,50
5533,1954.85,3001.11,0.0,50
5534,1954.41,3001.08,0.0,50
5535,1953.97,3001.06,0.0,50
5536,1953.53,3001.03,0.0,50
5537,1952.65,3000.98,0.0,50
5538,1952.2,3000.95,0.0,50
5539,1951.76,3000.93,0.0,50
5540,1951.32,3000.9,0.0,50
5541,1950.88,3000.88,0.0,50
5542,1950.44,3000.85,0.0,50
5543,1950.0,3000.83,0.0,50
5544,1949.56,3000.8,0.0,50
5545,1949.12,3000.78,0.0,50
5546,1948.68,3000.75,0.0,50
5547,1948.24,3000.73,0.0,50
5548,1947.8,3000.7,0.0,50
5549,1947.36,3000.68,0.0,50
5550,1946.47,3000.63,0.0,50
5551,1946.03,3000.6,0.0,50
5552,1945.59,3000.58,0.0,50
5553,1945.15,3000.55,0.0,50
5554,1944.71,3000.53,0.0,50
5555,1944.27,3000.5,0.0,50
5556,1943.83,3000.48,0.0,50
5557,1943.39,3000.45,0.0,50
5558,1942.95,3000.43,0.0,50
5559,1942.51,3000.4,0.0,50
5560,1942.07,3000.38,0.0,50
5561,1941.19,3000.33,0.0,50
5562,1940.75,3000.3,0.0,50
5563,1940.31,3000.28,0.0,50
5564,1939.87,3000.25,0.0,50
5565,1939.43,3000.23,0.0,50
5566,1938.99,3000.2,0.0,50
5567,1938.1,3000.15,0.0,50
5568,1937.66,3000.13,0.0,50
5569,1937.22,3000.1,0.0,50
5570,1936.78,3000.08,0.0,50
5571,1936.34,3000.05,0.0,50
5572,1935.9,3000.03,0.0,50
5573,1935.46,3000.0,0.0,50
5574,1935.02,2999.98,0.0,50
5575,1934.58,2999.95,0.0,50
5576,1934.14,2999.93,0.0,50
5577,1933.7,2999.9,0.0,50
5578,1933.25,2999.88,0.0,50
5579,1932.82,2999.85,0.0,50
5580,1931.93,2999.8,0.0,50
5581,1931.49,2999.78,0.0,50
5582,1931.05,2999.75,0.0,50
5583,1930.61,2999.73,0.0,50
5584,1930.17,2999.7,0.0,50
5585,1929.73,2999.68,0.0,50
5586,1929.29,2999.65,0.0,50
5587,1928.85,2999.63,0.0,50
5588,1928.41,2999.6,0.0,50
5589,1927.97,2999.58,0.0,50
5590,1927.53,2999.55,0.0,50
5591,1926.65,2999.5,0.0,50
5592,1926.21,2999.48,0.0,50
5593,1925.77,2999.45,0.0,50
5594,1925.33,2999.43,0.0,50
5595,1924.89,2999.4,0.0,50
5596,1924.44,2999.38,0.0,50
5597,1923.56,2999.32,0.0,50
5598,1923.12,2999.29,0.0,50
5599,1922.68,2999.26,0.0,50
5600,1922.24,2999.23,0.0,30
5601,1921.8,2999.2,0.0,30
5602,1921.36,2999.17,0.0,30
5603,1920.92,2999.14,0.0,30
5604,1920.48,2999.11,0.0,30
5605,1920.04,2999.07,0.0,30
5606,1919.6,2999.04,0.0,30
5607,1919.16,2999.01,0.0,30
5608,1918.72,2998.97,0.0,30
5609,1918.28,2998.93,0.0,30
5610,1917.4,2998.86,0.0,30
5611,1916.96,2998.83,0.0,30
5612,1916.52,2998.79,0.0,30
5613,1916.08,2998.75,0.0,30
5614,1915.64,2998.72,0.0,30
5615,1915.2,2998.68,0.0,30
5616,1914.76,2998.64,0.0,30
5617,1914.32,2998.6,0.0,30
5618,1913.88,2998.56,0.0,30
5619,1913.44,2998.52,0.0,30
5620,1913.0,2998.48,0.0,30
5621,1912.12,2998.4,0.0,30
5622,1911.68,2998.36,0.0,30
5623,1911.24,2998.32,0.0,30
5624,1910.8,2998.28,0.0,30
5625,1910.36,2998.24,0.0,30
5626,1909.92,2998.2,0.0,30
5627,1909.04,2998.12,0.0,30
5628,1908.6,2998.07,0.0,30
5629,1908.16,2998.03,0.0,30
5630,1907.72,2997.99,0.0,30
5631,1907.29,2997.94,0.0,30
5632,1906.85,2997.9,0.0,30
5633,1906.4,2997.86,0.0,30
5634,1905.97,2997.81,0.0,30
5635,1905.53,2997.76,0.0,30
5636,1905.09,2997.72,0.0,30
5637,1904.65,2997.67,0.0,30
5638,1904.21,2997.63,0.0,30
5639,1903.77,2997.58,0.0,30
5640,1903.33,2997.54,0.0,30
5641,1902.45,2997.44,0.0,30
5642,1902.01,2997.4,0.0,30
5643,1901.58,2997.35,0.0,30
5644,1901.14,2997.3,0.0,30
5645,1900.7,2997.26,0.0,30
5646,1900.26,2997.21,0.0,30
5647,1899.82,2997.16,0.0,30
5648,1899.38,2997.11,0.0,30
5649,1898.94,2997.06,0.0,30
5650,1898.5,2997.01,0.0,30
5651,1898.06,2996.97,0.0,30
5652,1897.62,2996.92,0.0,30
5653,1896.75,2996.82,0.0,30
5654,1896.31,2996.77,0.0,30
5655,1895.87,2996.72,0.0,30
5656,1895.43,2996.67,0.0,30
5657,1894.99,2996.62,0.0,30
5658,1894.12,2996.52,0.0,30
5659,1893.68,2996.47,0.0,30
5660,1893.24,2996.42,0.0,30
5661,1892.8,2996.37,0.0,30
5662,1892.36,2996.32,0.0,30
5663,1891.92,2996.27,0.0,30
5664,1891.49,2996.22,0.0,30
5665,1891.05,2996.17,0.0,30
5666,1890.61,2996.12,0.0,30
5667,1890.17,2996.07,0.0,30
5668,1889.73,2996.01,0.0,30
5669,1889.29,2995.96,0.0,30
5670,1888.85,2995.9,0.0,30
5671,1888.42,2995.85,0.0,30
5672,1887.54,2995.74,0.0,30
5673,1887.1,2995.68,0.0,30
5674,1886.66,2995.62,0.0,30
5675,1886.23,2995.57,0.0,30
5676,1885.79,2995.51,0.0,30
5677,1885.35,2995.45,0.0,30
5678,1884.91,2995.39,0.0,30
5679,1884.48,2995.33,0.0,30
5680,1884.04,2995.27,0.0,30
5681,1883.16,2995.15,0.0,30
5682,1882.73,2995.09,0.0,30
5683,1882.29,2995.03,0.0,30
5684,1881.85,2994.96,0.0,30
5685,1881.42,2994.9,0.0,30
5686,1880.98,2994.83,0.0,30
5687,1880.54,2994.77,0.0,30
5688,1879.67,2994.64,0.0,30
5689,1879.24,2994.57,0.0,30
5690,1878.8,2994.5,0.0,30
5691,1878.36,2994.43,0.0,30
5692,1877.93,2994.36,0.0,30
5693,1877.49,2994.3,0.0,30
5694,1876.62,2994.16,0.0,30
5695,1876.18,2994.08,0.0,30
5696,1875.74,2994.01,0.0,30
5697,1875.31,2993.94,0.0,30
5698,1874.87,2993.87,0.0,30
5699,1874.44,2993.8,0.0,30
5700,1874.0,2993.72,0.0,50
5701,1873.57,2993.65,0.0,50
5702,1873.13,2993.57,0.0,50
5703,1872.26,2993.42,0.0,50
5704,1871.83,2993.35,0.0,50
5705,1871.39,2993.27,0.0,50
5706,1870.95,2993.2,0.0,50
5707,1870.52,2993.12,0.0,50
5708,1870.09,2993.04,0.0,50
5709,1869.65,2992.97,0.0,50
5710,1869.22,2992.89,0.0,50
5711,1868.78,2992.81,0.0,50
5712,1867.91,2992.66,0.0,50
5713,1867.48,2992.58,0.0,50
5714,1867.05,2992.5,0.0,50
5715,1866.61,2992.42,0.0,50
5716,1866.18,2992.34,0.0,50
5717,1865.74,2992.27,0.0,50
5718,1864.87,2992.11,0.0,50
5719,1864.44,2992.03,0.0,50
5720,1864.01,2991.95,0.0,50
5721,1863.57,2991.87,0.0,50
5722,1863.13,2991.79,0.0,50
5723,1862.7,2991.7,0.0,50
5724,1862.27,2991.62,0.0,50
5725,1861.4,2991.46,0.0,50
5726,1860.96,2991.38,0.0,50
5727,1860.53,2991.3,0.0,50
5728,1860.09,2991.22,0.0,50
5729,1859.66,2991.14,0.0,50
5730,1859.22,2991.05,0.0,50
5731,1858.36,2990.89,0.0,50
5732,1857.92,2990.8,0.0,50
5733,1857.06,2990.64,0.0,50
5734,1856.62,2990.55,0.0,50
5735,1856.19,2990.47,0.0,50
5736,1855.32,2990.3,0.0,50
5737,1854.89,2990.22,0.0,50
5738,1854.46,2990.14,0.0,50
5739,1854.02,2990.06,0.0,50
5740,1853.59,2989.97,0.0,50
5741,1852.72,2989.81,0.0,50
5742,1852.29,2989.73,0.0,50
5743,1851.86,2989.65,0.0,50
5744,1851.42,2989.57,0.0,50
5745,1850.99,2989.49,0.0,50
5746,1850.55,2989.4,0.0,50
5747,1849.68,2989.24,0.0,50
5748,1849.25,2989.16,0.0,50
5749,1848.38,2989.01,0.0,50
5750,1847.94,2988.93,0.0,50
5751,1847.51,2988.85,0.0,50
5752,1847.08,2988.77,0.0,50
5753,1846.64,2988.69,0.0,50
5754,1846.2,2988.61,0.0,50
5755,1845.34,2988.46,0.0,50
5756,1844.9,2988.38,0.0,50
5757,1844.47,2988.31,0.0,50
5758,1844.03,2988.23,0.0,50
5759,1843.6,2988.16,0.0,50
5760,1843.16,2988.08,0.0,50
5761,1842.73,2988.01,0.0,50
5762,1841.86,2987.86,0.0,50
5763,1841.42,2987.78,0.0,50
5764,1840.99,2987.71,0.0,50
5765,1840.55,2987.63,0.0,50
5766,1840.11,2987.56,0.0,50
5767,1839.68,2987.49,0.0,50
5768,1838.81,2987.34,0.0,50
5769,1838.37,2987.27,0.0,50
5770,1837.93,2987.2,0.0,50
5771,1837.5,2987.12,0.0,50
5772,1837.06,2987.05,0.0,50
5773,1836.63,2986.98,0.0,50
5774,1836.19,2986.91,0.0,50
5775,1835.32,2986.77,0.0,50
5776,1834.88,2986.7,0.0,50
5777,1834.45,2986.64,0.0,50
5778,1833.58,2986.5,0.0,50
5779,1833.14,2986.43,0.0,50
5780,1832.7,2986.36,0.0,50
5781,1832.27,2986.3,0.0,50
5782,1831.83,2986.23,0.0,50
5783,1830.96,2986.09,0.0,50
5784,1830.52,2986.03,0.0,50
5785,1830.08,2985.96,0.0,50
5786,1829.65,2985.9,0.0,50
5787,1829.21,2985.83,0.0,50
5788,1828.34,2985.7,0.0,50
5789,1827.9,2985.64,0.0,50
5790,1827.46,2985.57,0.0,50
5791,1827.03,2985.51,0.0,50
5792,1826.59,2985.45,0.0,50
5793,1826.15,2985.39,0.0,50
5794,1825.71,2985.32,0.0,50
5795,1824.84,2985.2,0.0,50
5796,1824.4,2985.14,0.0,50
5797,1823.96,2985.07,0.0,50
5798,1823.52,2985.01,0.0,50
5799,1823.09,2984.95,0.0,50
5800,1822.65,2984.89,0.0,30
5801,1821.77,2984.77,0.0,30
5802,1821.34,2984.71,0.0,30
5803,1820.9,2984.65,0.0,30
5804,1820.46,2984.59,0.0,30
5805,1820.03,2984.53,0.0,30
5806,1819.59,2984.47,0.0,30
5807,1819.15,2984.4,0.0,30
5808,1818.28,2984.28,0.0,30
5809,1817.84,2984.22,0.0,30
5810,1816.96,2984.11,0.0,30
5811,1816.52,2984.05,0.0,30
5812,1816.09,2983.99,0.0,30
5813,1815.65,2983.93,0.0,30
5814,1815.21,2983.87,0.0,30
5815,1814.77,2983.81,0.0,30
5816,1814.34,2983.76,0.0,30
5817,1813.46,2983.64,0.0,30
5818,1813.02,2983.59,0.0,30
5819,1812.58,2983.53,0.0,30
5820,1812.14,2983.47,0.0,30
5821,1811.71,2983.42,0.0,30
5822,1811.27,2983.36,0.0,30
5823,1810.83,2983.31,0.0,30
5824,1809.95,2983.2,0.0,30
5825,1809.51,2983.15,0.0,30
5826,1809.08,2983.09,0.0,30
5827,1808.64,2983.04,0.0,30
5828,1808.2,2982.99,0.0,30
5829,1807.76,2982.94,0.0,30
5830,1806.88,2982.83,0.0,30
5831,1806.44,2982.78,0.0,30
5832,1806.01,2982.73,0.0,30
5833,1805.57,2982.68,0.0,30
5834,1805.13,2982.63,0.0,30
5835,1804.69,2982.58,0.0,30
5836,1803.81,2982.48,0.0,30
5837,1803.38,2982.43,0.0,30
5838,1802.5,2982.33,0.0,30
5839,1802.06,2982.28,0.0,30
5840,1801.62,2982.23,0.0,30
5841,1801.18,2982.18,0.0,30
5842,1800.74,2982.14,0.0,30
5843,1799.87,2982.04,0.0,30
5844,1799.43,2982.0,0.0,30
5845,1798.99,2981.95,0.0,30
5846,1798.55,2981.9,0.0,30
5847,1798.11,2981.86,0.0,30
5848,1797.67,2981.81,0.0,30
5849,1797.23,2981.77,0.0,30
5850,1796.35,2981.68,0.0,30
5851,1795.91,2981.64,0.0,30
5852,1795.47,2981.59,0.0,30
5853,1795.03,2981.55,0.0,30
5854,1794.59,2981.51,0.0,30
5855,1794.15,2981.46,0.0,30
5856,1793.71,2981.42,0.0,30
5857,1792.83,2981.33,0.0,30
5858,1792.39,2981.29,0.0,30
5859,1791.95,2981.25,0.0,30
5860,1791.51,2981.21,0.0,30
5861,1791.07,2981.17,0.0,30
5862,1790.63,2981.12,0.0,30
5863,1789.75,2981.04,0.0,30
5864,1789.32,2981.0,0.0,30
5865,1788.88,2980.96,0.0,30
5866,1788.43,2980.92,0.0,30
5867,1787.99,2980.88,0.0,30
5868,1787.55,2980.84,0.0,30
5869,1786.68,2980.76,0.0,30
5870,1786.24,2980.72,0.0,30
5871,1785.36,2980.65,0.0,30
5872,1784.92,2980.61,0.0,30
5873,1784.48,2980.57,0.0,30
5874,1784.04,2980.53,0.0,30
5875,1783.6,2980.49,0.0,30
5876,1783.16,2980.45,0.0,30
5877,1782.72,2980.41,0.0,30
5878,1781.84,2980.33,0.0,30
5879,1781.4,2980.3,0.0,30
5880,1780.96,2980.26,0.0,30
5881,1780.52,2980.22,0.0,30
5882,1780.08,2980.18,0.0,30
5883,1779.64,2980.14,0.0,30
5884,1778.76,2980.07,0.0,30
5885,1778.32,2980.03,0.0,30
5886,1777.88,2979.99,0.0,30
5887,1777.44,2979.95,0.0,30
5888,1777.0,2979.91,0.0,30
5889,1776.13,2979.84,0.0,30
5890,1775.69,2979.8,0.0,30
5891,1775.24,2979.76,0.0,30
5892,1774.81,2979.72,0.0,30
5893,1774.37,2979.69,0.0,30
5894,1773.93,2979.65,0.0,30
5895,1773.05,2979.57,0.0,30
5896,1772.61,2979.53,0.0,30
5897,1772.17,2979.5,0.0,30
5898,1771.73,2979.46,0.0,30
5899,1770.85,2979.38,0.0,30
5900,1770.41,2979.34,0.0,50
5901,1769.97,2979.31,0.0,50
5902,1769.53,2979.27,0.0,50
5903,1768.65,2979.19,0.0,50
5904,1768.21,2979.15,0.0,50
5905,1767.77,2979.12,0.0,50
5906,1767.33,2979.08,0.0,50
5907,1766.89,2979.04,0.0,50
5908,1766.45,2979.0,0.0,50
5909,1766.02,2978.96,0.0,50
5910,1765.14,2978.89,0.0,50
5911,1764.69,2978.85,0.0,50
5912,1764.26,2978.81,0.0,50
5913,1763.82,2978.77,0.0,50
5914,1763.38,2978.74,0.0,50
5915,1762.94,2978.7,0.0,50
5916,1762.06,2978.62,0.0,50
5917,1761.62,2978.58,0.0,50
5918,1761.18,2978.54,0.0,50
5919,1760.74,2978.5,0.0,50
5920,1760.3,2978.46,0.0,50
5921,1759.86,2978.42,0.0,50
5922,1758.98,2978.34,0.0,50
5923,1758.54,2978.3,0.0,50
5924,1758.1,2978.26,0.0,50
5925,1757.66,2978.22,0.0,50
5926,1757.22,2978.18,0.0,50
5927,1756.78,2978.14,0.0,50
5928,1755.9,2978.06,0.0,50
5929,1755.46,2978.02,0.0,50
5930,1755.02,2977.98,0.0,50
5931,1754.14,2977.9,0.0,50
5932,1753.7,2977.86,0.0,50
5933,1753.27,2977.82,0.0,50
5934,1752.83,2977.78,0.0,50
5935,1752.38,2977.74,0.0,50
5936,1751.51,2977.66,0.0,50
5937,1751.07,2977.62,0.0,50
5938,1750.63,2977.58,0.0,50
5939,1750.19,2977.54,0.0,50
5940,1749.75,2977.5,0.0,50
5941,1749.31,2977.46,0.0,50
5942,1748.43,2977.37,0.0,50
5943,1747.99,2977.33,0.0,50
5944,1747.55,2977.29,0.0,50
5945,1747.11,2977.25,0.0,50
5946,1746.67,2977.2,0.0,50
5947,1746.23,2977.16,0.0,50
5948,1745.35,2977.07,0.0,50
5949,1744.91,2977.03,0.0,50
5950,1744.47,2976.99,0.0,50
5951,1744.04,2976.95,0.0,50
5952,1743.6,2976.9,0.0,50
5953,1743.16,2976.86,0.0,50
5954,1742.28,2976.77,0.0,50
5955,1741.84,2976.72,0.0,50
5956,1741.4,2976.68,0.0,50
5957,1740.96,2976.63,0.0,50
5958,1740.52,2976.59,0.0,50
5959,1739.64,2976.5,0.0,50
5960,1739.2,2976.45,0.0,50
5961,1738.76,2976.4,0.0,50
5962,1737.89,2976.31,0.0,50
5963,1737.45,2976.26,0.0,50
5964,1737.01,2976.21,0.0,50
5965,1736.57,2976.17,0.0,50
5966,1736.13,2976.12,0.0,50
5967,1735.69,2976.07,0.0,50
5968,1734.82,2975.97,0.0,50
5969,1734.38,2975.92,0.0,50
5970,1733.94,2975.87,0.0,50
5971,1733.5,2975.82,0.0,50
5972,1733.06,2975.77,0.0,50
5973,1732.18,2975.66,0.0,50
5974,1731.74,2975.61,0.0,50
5975,1731.31,2975.55,0.0,50
5976,1730.87,2975.5,0.0,50
5977,1730.43,2975.45,0.0,50
5978,1729.99,2975.39,0.0,50
5979,1729.11,2975.28,0.0,50
5980,1728.67,2975.22,0.0,50
5981,1728.23,2975.17,0.0,50
5982,1727.8,2975.11,0.0,50
5983,1726.92,2974.99,0.0,50
5984,1726.48,2974.93,0.0,50
5985,1726.04,2974.88,0.0,50
5986,1725.61,2974.82,0.0,50
5987,1725.17,2974.76,0.0,50
5988,1724.29,2974.64,0.0,50
5989,1723.86,2974.57,0.0,50
5990,1722.98,2974.45,0.0,50
5991,1722.55,2974.39,0.0,50
5992,1722.11,2974.33,0.0,50
5993,1721.67,2974.27,0.0,50
5994,1721.23,2974.21,0.0,50
5995,1720.8,2974.15,0.0,50
5996,1719.92,2974.02,0.0,50
5997,1719.48,2973.96,0.0,50
5998,1719.05,2973.9,0.0,50
5999,1718.61,2973.83,0.0,50
6000,1718.17,2973.77,0.0,30
6001,1717.3,2973.64,0.0,30
6002,1716.86,2973.57,0.0,30
6003,1716.42,2973.51,0.0,30
6004,1715.99,2973.44,0.0,30
6005,1715.55,2973.38,0.0,30
6006,1714.68,2973.24,0.0,30
6007,1714.24,2973.18,0.0,30
6008,1713.8,2973.11,0.0,30
6009,1713.37,2973.04,0.0,30
6010,1712.5,2972.91,0.0,30
6011,1712.06,2972.84,0.0,30
6012,1711.62,2972.78,0.0,30
6013,1711.18,2972.71,0.0,30
6014,1710.75,2972.64,0.0,30
6015,1709.88,2972.51,0.0,30
6016,1709.44,2972.44,0.0,30
6017,1709.0,2972.37,0.0,30
6018,1708.57,2972.31,0.0,30
6019,1707.69,2972.17,0.0,30
6020,1707.26,2972.1,0.0,30
6021,1706.38,2971.97,0.0,30
6022,1705.94,2971.9,0.0,30
6023,1705.51,2971.83,0.0,30
6024,1705.07,2971.76,0.0,30
6025,1704.64,2971.7,0.0,30
6026,1703.76,2971.56,0.0,30
6027,1703.33,2971.49,0.0,30
6028,1702.89,2971.42,0.0,30
6029,1702.45,2971.36,0.0,30
6030,1702.02,2971.29,0.0,30
6031,1701.14,2971.15,0.0,30
6032,1700.71,2971.08,0.0,30
6033,1700.27,2971.01,0.0,30
6034,1699.83,2970.94,0.0,30
6035,1699.4,2970.88,0.0,30
6036,1698.52,2970.74,0.0,30
6037,1698.09,2970.67,0.0,30
6038,1697.65,2970.6,0.0,30
6039,1697.22,2970.53,0.0,30
6040,1696.78,2970.46,0.0,30
6041,1695.91,2970.32,0.0,30
6042,1695.47,2970.25,0.0,30
6043,1695.04,2970.18,0.0,30
6044,1694.6,2970.11,0.0,30
6045,1693.73,2969.97,0.0,30
6046,1693.29,2969.9,0.0,30
6047,1692.86,2969.83,0.0,30
6048,1692.42,2969.76,0.0,30
6049,1691.99,2969.68,0.0,30
6050,1691.12,2969.54,0.0,30
6051,1690.68,2969.47,0.0,30
6052,1689.81,2969.33,0.0,30
6053,1689.37,2969.26,0.0,30
6054,1688.94,2969.19,0.0,30
6055,1688.5,2969.12,0.0,30
6056,1688.07,2969.05,0.0,30
6057,1687.19,2968.9,0.0,30
6058,1686.76,2968.83,0.0,30
6059,1686.33,2968.76,0.0,30
6060,1685.89,2968.69,0.0,30
6061,1685.45,2968.62,0.0,30
6062,1684.58,2968.47,0.0,30
6063,1684.15,2968.4,0.0,30
6064,1683.71,2968.33,0.0,30
6065,1683.28,2968.26,0.0,30
6066,1682.4,2968.11,0.0,30
6067,1681.97,2968.04,0.0,30
6068,1681.53,2967.97,0.0,30
6069,1680.66,2967.82,0.0,30
6070,1680.23,2967.75,0.0,30
6071,1679.79,2967.68,0.0,30
6072,1679.36,2967.61,0.0,30
6073,1678.48,2967.47,0.0,30
6074,1678.05,2967.39,0.0,30
6075,1677.61,2967.32,0.0,30
6076,1677.18,2967.25,0.0,30
6077,1676.31,2967.11,0.0,30
6078,1675.87,2967.03,0.0,30
6079,1675.44,2966.96,0.0,30
6080,1674.57,2966.82,0.0,30
6081,1674.13,2966.74,0.0,30
6082,1673.26,2966.6,0.0,30
6083,1672.82,2966.53,0.0,30
6084,1672.39,2966.46,0.0,30
6085,1671.95,2966.38,0.0,30
6086,1671.52,2966.31,0.0,30
6087,1670.64,2966.17,0.0,30
6088,1670.21,2966.1,0.0,30
6089,1669.77,2966.02,0.0,30
6090,1669.34,2965.95,0.0,30
6091,1668.46,2965.8,0.0,30
6092,1668.03,2965.73,0.0,30
6093,1667.59,2965.66,0.0,30
6094,1667.16,2965.59,0.0,30
6095,1666.29,2965.44,0.0,30
6096,1665.85,2965.37,0.0,30
6097,1665.42,2965.3,0.0,30
6098,1664.98,2965.23,0.0,30
6099,1664.11,2965.09,0.0,30
6100,1663.67,2965.02,0.0,50
6101,1663.24,2964.95,0.0,50
6102,1662.37,2964.81,0.0,50
6103,1661.93,2964.74,0.0,50
6104,1661.49,2964.67,0.0,50
6105,1661.06,2964.6,0.0,50
6106,1660.18,2964.47,0.0,50
6107,1659.75,2964.4,0.0,50
6108,1659.31,2964.33,0.0,50
6109,1658.44,2964.2,0.0,50
6110,1658.0,2964.13,0.0,50
6111,1657.13,2964.0,0.0,50
6112,1656.69,2963.93,0.0,50
6113,1656.25,2963.87,0.0,50
6114,1655.82,2963.8,0.0,50
6115,1654.94,2963.67,0.0,50
6116,1654.51,2963.61,0.0,50
6117,1654.07,2963.54,0.0,50
6118,1653.63,2963.48,0.0,50
6119,1652.76,2963.35,0.0,50
6120,1652.33,2963.29,0.0,50
6121,1651.89,2963.23,0.0,50
6122,1651.01,2963.1,0.0,50
6123,1650.57,2963.04,0.0,50
6124,1650.14,2962.98,0.0,50
6125,1649.7,2962.92,0.0,50
6126,1648.83,2962.8,0.0,50
6127,1648.39,2962.74,0.0,50
6128,1647.95,2962.68,0.0,50
6129,1647.08,2962.56,0.0,50
6130,1646.63,2962.5,0.0,50
6131,1646.2,2962.44,0.0,50
6132,1645.32,2962.33,0.0,50
6133,1644.88,2962.27,0.0,50
6134,1644.45,2962.21,0.0,50
6135,1644.01,2962.15,0.0,50
6136,1643.13,2962.04,0.0,50
6137,1642.7,2961.98,0.0,50
6138,1642.26,2961.93,0.0,50
6139,1641.38,2961.82,0.0,50
6140,1640.95,2961.76,0.0,50
6141,1640.07,2961.65,0.0,50
6142,1639.63,2961.6,0.0,50
6143,1639.19,2961.54,0.0,50
6144,1638.31,2961.44,0.0,50
6145,1637.87,2961.38,0.0,50
6146,1637.44,2961.33,0.0,50
6147,1637.0,2961.28,0.0,50
6148,1636.12,2961.18,0.0,50
6149,1635.68,2961.13,0.0,50
6150,1635.24,2961.07,0.0,50
6151,1634.8,2961.02,0.0,50
6152,1633.93,2960.92,0.0,50
6153,1633.49,2960.87,0.0,50
6154,1633.05,2960.82,0.0,50
6155,1632.17,2960.72,0.0,50
6156,1631.73,2960.67,0.0,50
6157,1631.29,2960.62,0.0,50
6158,1630.85,2960.57,0.0,50
6159,1629.98,2960.47,0.0,50
6160,1629.54,2960.42,0.0,50
6161,1629.1,2960.38,0.0,50
6162,1628.22,2960.28,0.0,50
6163,1627.79,2960.23,0.0,50
6164,1627.35,2960.18,0.0,50
6165,1626.47,2960.09,0.0,50
6166,1626.03,2960.04,0.0,50
6167,1625.59,2959.99,0.0,50
6168,1624.71,2959.89,0.0,50
6169,1624.27,2959.84,0.0,50
6170,1623.84,2959.8,0.0,50
6171,1622.96,2959.7,0.0,50
6172,1622.52,2959.65,0.0,50
6173,1621.64,2959.56,0.0,50
6174,1621.2,2959.51,0.0,50
6175,1620.76,2959.46,0.0,50
6176,1620.33,2959.41,0.0,50
6177,1619.45,2959.32,0.0,50
6178,1619.01,2959.27,0.0,50
6179,1618.13,2959.17,0.0,50
6180,1617.69,2959.12,0.0,50
6181,1617.25,2959.08,0.0,50
6182,1616.37,2958.98,0.0,50
6183,1615.94,2958.93,0.0,50
6184,1615.5,2958.88,0.0,50
6185,1615.06,2958.83,0.0,50
6186,1614.18,2958.74,0.0,50
6187,1613.74,2958.69,0.0,50
6188,1613.31,2958.64,0.0,50
6189,1612.87,2958.59,0.0,50
6190,1611.99,2958.49,0.0,50
6191,1611.55,2958.44,0.0,50
6192,1611.11,2958.39,0.0,50
6193,1610.23,2958.29,0.0,50
6194,1609.79,2958.24,0.0,50
6195,1609.35,2958.19,0.0,50
6196,1608.91,2958.14,0.0,50
6197,1608.04,2958.04,0.0,50
6198,1607.6,2957.99,0.0,50
6199,1606.72,2957.89,0.0,50
6200,1606.29,2957.84,0.0,30
6201,1605.41,2957.74,0.0,30
6202,1604.97,2957.69,0.0,30
6203,1604.09,2957.59,0.0,30
6204,1603.65,2957.54,0.0,30
6205,1603.21,2957.49,0.0,30
6206,1602.78,2957.44,0.0,30
6207,1601.9,2957.34,0.0,30
6208,1601.46,2957.29,0.0,30
6209,1600.58,2957.19,0.0,30
6210,1600.15,2957.14,0.0,30
6211,1599.7,2957.08,0.0,30
6212,1598.83,2956.98,0.0,30
6213,1598.39,2956.93,0.0,30
6214,1597.95,2956.88,0.0,30
6215,1597.07,2956.77,0.0,30
6216,1596.64,2956.72,0.0,30
6217,1596.19,2956.67,0.0,30
6218,1595.76,2956.61,0.0,30
6219,1594.88,2956.51,0.0,30
6220,1594.44,2956.45,0.0,30
6221,1594.0,2956.4,0.0,30
6222,1593.12,2956.3,0.0,30
6223,1592.68,2956.24,0.0,30
6224,1592.25,2956.19,0.0,30
6225,1591.37,2956.08,0.0,30
6226,1590.93,2956.03,0.0,30
6227,1590.49,2955.97,0.0,30
6228,1589.61,2955.86,0.0,30
6229,1589.17,2955.81,0.0,30
6230,1588.3,2955.7,0.0,30
6231,1587.86,2955.64,0.0,30
6232,1587.42,2955.59,0.0,30
6233,1586.55,2955.47,0.0,30
6234,1586.11,2955.42,0.0,30
